X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
335.44715,78.926248,209.0331589,-75.17384616,284.8261538,,53.48887987,-202.073752,8.133538908,0.095487196
323.74025,77.971372,207.2832787,-78.37124779,281.6287522,,41.78197997,-203.028628,8.322219295,0.028580431
259.22379,72.440603,209.794849,-96.22109036,263.7789096,,-22.73448013,-208.559397,8.322219295,-0.267053206
375.97352,83.149305,219.0519681,-64.58373627,295.4162637,,94.01524988,-197.850695,8.071882007,0.342144279
390.64698,84.495608,224.5600404,-61.05254289,298.9474571,,108.68871,-196.504392,7.913813852,0.436570868
328.52037,78.962819,207.33319,-77.02204152,282.9779585,,46.56210009,-202.037181,8.385606274,0.052446466
333.45761,79.504324,207.9728094,-75.66296292,284.3370371,,51.49934005,-201.4956759,8.574031268,0.080234584
343.39777,80.612696,209.59457,-72.95426377,287.0457362,,61.43949991,-200.387304,6.84509804,0.137768234
299.80439,76.681652,205.0962489,-85.00818729,274.9918127,,17.84611995,-204.318348,8.667452953,-0.101263466
269.12507,74.667046,206.7316592,-93.55901588,266.4409841,,-12.83320007,-206.332954,8.167317335,-0.240015145
260.04056,73.994781,208.1623086,-96.04395813,263.9560419,,-21.91770988,-207.0052191,8.949390007,-0.274278151
237.66856,71.972798,213.6678487,-101.9631757,258.0368243,,-44.28970997,-209.027202,8.354108439,-0.343114565
275.91447,75.575313,205.5135751,-91.68521308,268.3147869,,-6.043800062,-205.424687,8.133538908,-0.215115171
346.77866,82.0329,209.2596231,-71.95519523,288.0448048,,64.82039012,-198.9671,6.77815125,0.153093188
256.41289,73.949869,208.620045,-97.03348023,262.9665198,,-25.54537988,-207.050131,8.354108439,-0.288647864
251.08106,73.488688,209.7959645,-98.46338398,261.536616,,-30.87721008,-207.511312,8.44870632,-0.30618159
337.02552,81.56056,206.9021321,-74.5646317,285.4353683,,55.06725001,-199.43944,7.662757832,0.09258792
315.4268,79.666212,204.0966357,-80.56179694,279.4382031,,33.46853015,-201.333788,7.944482672,-0.030111431
417.61763,89.486785,234.6929344,-54.68795662,305.3120434,,135.65936,-191.5132149,8.133538908,0.605937866
271.50321,76.27149,204.9952953,-92.92343691,267.0765631,,-10.45505998,-204.72851,8.480006943,-0.240060821
220.79667,71.699329,218.0539204,-106.2893574,253.7106426,,-61.16159999,-209.300671,8.008600172,-0.391786758
318.94097,80.934081,203.455381,-79.52694946,280.4730505,,36.98269986,-200.0659191,6.903089987,-0.016205646
413.90132,89.593123,232.4770118,-55.42022799,304.579772,,131.94305,-191.406877,9.105850674,0.580629359
296.29561,79.181584,202.3270431,-85.9364892,274.0635108,,14.33734001,-201.818416,8.167317335,-0.135417418
335.68393,82.831166,205.3225105,-74.8311355,285.1688645,,53.72566001,-198.168834,8.292256071,0.077815662
255.3643,76.330461,206.3900662,-97.40331403,262.596686,,-26.59396988,-204.669539,8.416640507,-0.309294683
274.41789,78.166587,202.9735223,-92.12900373,267.8709963,,-7.540379902,-202.833413,8.416640507,-0.239284344
335.49253,83.756767,204.379084,-74.81502552,285.1849745,,53.53426006,-197.243233,7.944482672,0.072014943
251.14331,76.337938,206.9688899,-98.56242731,261.4375727,,-30.81495998,-204.662062,6,-0.325826603
